territory_id,state,city,pattern,status,date_from,date_to,url
3170800,MG,Várzea da Palma,instar,atual,2022-09-30,2025-02-07,https://www.varzeadapalma.mg.gov.br/portal/diario-oficial
3500204,SP,Adolfo,instar,descontinuado,2015-05-14,2020-01-15,https://www.adolfo.sp.gov.br/portal/diario-oficial
3500600,SP,Águas de São Pedro,instar,atual,2021-05-18,2025-02-07,https://www.aguasdesaopedro.sp.gov.br/portal/diario-oficial
3501103,SP,Alto Alegre,instar,atual,2018-07-03,2025-02-07,https://www.altoalegre.sp.gov.br/portal/diario-oficial
3501152,SP,Alumínio,instar,atual,2013-01-31,2025-01-31,https://www.aluminio.sp.gov.br/portal/diario-oficial
3501202,SP,Álvares Florence,instar,atual,2013-03-13,2025-02-07,https://www.alvaresflorence.sp.gov.br/portal/diario-oficial
3502101,SP,Andradina,instar,atual,2021-03-03,2025-02-07,https://www.andradina.sp.gov.br/portal/diario-oficial
3502507,SP,Aparecida,instar,atual,2021-08-23,2025-02-07,https://www.aparecida.sp.gov.br/portal/diario-oficial
3502606,SP,Aparecida d'Oeste,instar,atual,2021-08-23,2025-02-07,https://www.aparecida.sp.gov.br/portal/diario-oficial
3502754,SP,Araçariguama,instar,atual,2019-09-06,2025-02-07,https://www.aracariguama.sp.gov.br/portal/diario-oficial
3503158,SP,Arapeí,instar,atual,2021-05-27,2025-02-06,https://www.arapei.sp.gov.br/portal/diario-oficial
