city,date_from,date_to,pattern,state,status,territory_id,url
Caracaraí,,,adiarios_v1,RR,invalido,1400209,https://www.caracarai.rr.gov.br/diariooficial.php
Campo do Brito,,,adiarios_v1,SE,invalido,2801009,https://www.campodobrito.se.gov.br
Caraúbas,,,adiarios_v1,PB,invalido,2504074,https://www.caraubas.pb.gov.br/error/404
Cardoso Moreira,,,adiarios_v1,RJ,invalido,3301157,https://www.cardosomoreira.rj.gov.br/diariooficial.php
Cariacica,,,adiarios_v1,ES,invalido,3201308,https://www.cariacica.es.gov.br/diariooficial.php
Carinhanha,,,adiarios_v1,BA,invalido,2907103,https://www.carinhanha.ba.gov.br/diariooficial.php
Caridade do Piauí,,,adiarios_v1,PI,invalido,2202554,https://caridade.pi.gov.br/caridade/portalnoticias
Carlinda,,,adiarios_v1,MT,invalido,5102793,https://www.carlinda.mt.gov.br/diariooficial.php
Cariús,,,adiarios_v1,CE,invalido,2303303,https://carius.ce.gov.br/
Carneiros,,,adiarios_v1,AL,invalido,2701803,https://www.carneiros.al.gov.br/diariooficial.php
Cascalho Rico,,,adiarios_v1,MG,invalido,3115003,https://www.cascalhorico.mg.gov.br/diariooficial.php
Caseara,,,adiarios_v1,TO,invalido,1703909,https://www.caseara.to.gov.br/ops/404
Casimiro de Abreu,,,adiarios_v1,RJ,invalido,3301306,https://www.pca.rj.gov.br/login
Casserengue,,,adiarios_v1,PB,invalido,2504157,https://www.casserengue.pb.gov.br/error/404
Castelândia,,,adiarios_v1,GO,invalido,5205059,https://castelandia.go.gov.br/diariooficial.php
Canhoba,,,adiarios_v1,SE,invalido,2801108,https://www.canhoba.se.gov.br
Canindé de São Francisco,,,adiarios_v1,SE,invalido,2801207,https://www.caninde.se.gov.br
Caturité,,,adiarios_v1,PB,invalido,2504355,https://www.caturite.pb.gov.br/error/404
Capela,,,adiarios_v1,SE,invalido,2801306,https://www.capela.se.gov.br
Centenário,,,adiarios_v1,TO,invalido,1704105,https://www.centenario.to.gov.br/diariooficial.php
Cerro Largo,,,adiarios_v1,RS,invalido,4305207,http://www.cerrolargo.rs.gov.br/error
Cerro Largo,,,adiarios_v1,RS,invalido,4305207,https://www.cerrolargo.rs.gov.br/error
Chapada dos Guimarães,,,adiarios_v1,MT,invalido,5103007,https://www.chapadadosguimaraes.mt.gov.br/diariooficial.php
Chapecó,,,adiarios_v1,SC,invalido,4204202,https://www.chapeco.sc.gov.br/diariooficial.php
Chuvisca,,,adiarios_v1,RS,invalido,4305447,http://www.chuvisca.rs.gov.br/error
Chuvisca,,,adiarios_v1,RS,invalido,4305447,https://www.chuvisca.rs.gov.br/error
Cidelândia,,,adiarios_v1,MA,invalido,2103257,http://www.cidelandia.ma.gov.br/
Cidelândia,,,adiarios_v1,MA,invalido,2103257,https://www.cidelandia.ma.gov.br/
Cocal de Telha,,,adiarios_v1,PI,invalido,2202711,https://transparencia.cocaldetelha.pi.gov.br/cocaldetelha
Cocos,,,adiarios_v1,BA,invalido,2908101,https://www.cocos.ba.gov.br/diariooficial.php
Codó,,,adiarios_v1,MA,invalido,2103307,https://www.codo.ma.gov.br/diariooficial.php
Coimbra,,,adiarios_v1,MG,invalido,3116704,https://www.coimbra.mg.gov.br/diariooficial.php
Colíder,,,adiarios_v1,MT,invalido,5103205,https://www.colider.mt.gov.br/diariooficial.php
Colméia,,,adiarios_v1,TO,invalido,1716703,https://www.colmeia.to.gov.br/diariooficial.php
Colônia do Piauí,,,adiarios_v1,PI,invalido,2202778,https://coloniadopiaui.pi.gov.br/coloniadopiaui/portalnoticias
