city,date_from,date_to,pattern,state,status,territory_id,url
Dom Aquino,,,instar,MT,invalido,5103601,https://www.domaquino.mt.gov.br/portal/diario-oficial
Dona Francisca,,,instar,RS,invalido,4306700,http://www.donafrancisca.rs.gov.br/portal/diario-oficial
Dona Francisca,,,instar,RS,invalido,4306700,https://www.donafrancisca.rs.gov.br/portal/diario-oficial
Dores de Guanhães,,,instar,MG,invalido,3123106,http://www.guanhaes.mg.gov.br/portal/diario-oficial
Dores de Guanhães,,,instar,MG,invalido,3123106,https://www.guanhaes.mg.gov.br/portal/diario-oficial
Dores do Turvo,,,instar,MG,invalido,3123304,https://www.doresdoturvo.mg.gov.br/portal/diario-oficial
Dormentes,,,instar,PE,invalido,2605152,https://www.dormentes.pe.gov.br/portal/diario-oficial
Douradoquara,,,instar,MG,invalido,3123502,https://www.douradoquara.mg.gov.br/portal/diario-oficial
Eldorado do Sul,,,instar,RS,invalido,4306767,https://www.eldorado.rs.gov.br/portal/diario-oficial
Encruzilhada do Sul,,,instar,RS,invalido,4306908,https://www.encruzilhadadosul.rs.gov.br/portal/diario-oficial
Engenheiro Beltrão,,,instar,PR,invalido,4107504,https://www.engenheirobeltrao.pr.gov.br/portal/diario-oficial
Érico Cardoso,,,instar,BA,invalido,2900504,https://www.ericocardoso.ba.gov.br/portal/diario-oficial
Esperança,,,instar,PB,invalido,2506004,https://www.esperanca.pb.gov.br
Esteio,,,instar,RS,invalido,4307708,https://www.esteio.rs.gov.br/portal/diario-oficial
Esteio,,,instar,RS,invalido,4307708,http://portal.esteio.rs.gov.br/portal/diario-oficial
Esteio,,,instar,RS,invalido,4307708,http://www.esteio.rs.gov.br/portal/diario-oficial
Esteio,,,instar,RS,invalido,4307708,https://portal.esteio.rs.gov.br/portal/diario-oficial
Estreito,,,instar,MA,invalido,2104057,https://portal.estreito.ma.gov.br/portal/diario-oficial
Estrela de Alagoas,,,instar,AL,invalido,2702553,https://www.alagoas.al.gov.br/portal/diario-oficial
Estrela do Sul,,,instar,MG,invalido,3124807,http://www.estreladosul.mg.gov.br/portal/diario-oficial
Estrela do Sul,,,instar,MG,invalido,3124807,https://www.estreladosul.mg.gov.br/portal/diario-oficial
Farol,,,instar,PR,invalido,4107553,https://www.farol.pr.gov.br/portal/diario-oficial
Fátima,,,instar,TO,invalido,1707553,http://www.fatima.to.gov.br/portal/diario-oficial
Fátima,,,instar,TO,invalido,1707553,https://www.fatima.to.gov.br/portal/diario-oficial
Faxinal do Soturno,,,instar,RS,invalido,4308003,https://www.faxinaldosoturno.rs.gov.br/portal/diario-oficial
Feira da Mata,,,instar,BA,invalido,2910776,https://www.feiradamata.ba.gov.br/portal/diario-oficial
Feira de Santana,,,instar,BA,invalido,2910800,https://www.santana.ba.gov.br/portal/diario-oficial
Feira Grande,,,instar,AL,invalido,2702603,http://portal.feiragrande.al.gov.br
Feira Grande,,,instar,AL,invalido,2702603,https://portal.feiragrande.al.gov.br
Feliz Natal,,,instar,MT,invalido,5103700,https://www.feliznatal.mt.gov.br/portal/diario-oficial
Fernando Prestes,,,instar,SP,invalido,3515608,https://www.fernandoprestes.sp.gov.br/portal/diario-oficial
Fernando Prestes,,,instar,SP,invalido,3515608,http://www.fernandoprestes.sp.gov.br/portal/diario-oficial
Fervedouro,,,instar,MG,invalido,3125952,http://www.fervedouro.mg.gov.br/portal/diario-oficial
Fervedouro,,,instar,MG,invalido,3125952,https://www.fervedouro.mg.gov.br/portal/diario-oficial
Flores do Piauí,,,instar,PI,invalido,2203800,https://www.floresdopiaui.pi.gov.br/portal/diario-oficial
Flores do Piauí,,,instar,PI,invalido,2203800,http://www.floresdopiaui.pi.gov.br/portal/diario-oficial
Fortaleza,,,instar,CE,invalido,2304400,https://www.fortaleza.ce.gov.br/portal/diario-oficial
