city,date_from,date_to,pattern,state,status,territory_id,url
Maracaí,2017-08-08,2025-02-07,instar,SP,valido,3528809,https://www.maracai.sp.gov.br/portal/diario-oficial
Maracaju,2013-03-14,2025-02-07,instar,MS,valido,5005400,https://www.maracaju.ms.gov.br/portal/diario-oficial
Maracaju,2013-03-14,2025-02-07,instar,MS,valido,5005400,http://www.maracaju.ms.gov.br/portal/diario-oficial
Marília,2009-06-01,2025-02-08,instar,SP,valido,3529005,https://www.marilia.sp.gov.br/portal/diario-oficial
Mira Estrela,2021-02-16,2025-02-07,instar,SP,valido,3530003,https://www.miraestrela.sp.gov.br/portal/diario-oficial
Mira Estrela,2021-02-16,2025-02-07,instar,SP,valido,3530003,https://www.miraestrela.sp.gov.br/portal/diario-oficial
Mirante do Paranapanema,2018-09-17,2025-02-07,instar,SP,valido,3530201,https://www.paranapanema.sp.gov.br/portal/diario-oficial
Mirante do Paranapanema,2019-05-07,2025-02-08,instar,SP,valido,3530201,https://www.mirantedoparanapanema.sp.gov.br/portal/diario-oficial
Mirante do Paranapanema,2019-05-07,2025-02-08,instar,SP,valido,3530201,https://www.mirantedoparanapanema.sp.gov.br/portal/diario-oficial
Monções,2024-01-12,2025-02-07,instar,SP,valido,3531001,https://www.moncoes.sp.gov.br/portal/diario-oficial
Monte Alto,2017-09-11,2025-02-07,instar,SP,valido,3531308,http://www.montealto.instaridc.com.br/portal/diario-oficial
Monte Alto,2017-09-11,2025-02-07,instar,SP,valido,3531308,http://www.montealto.instaridc.com.br/portal/diario-oficial
Monte Mor,2019-09-20,2025-02-07,instar,SP,valido,3531803,https://www.montemor.sp.gov.br/portal/diario-oficial
Nhandeara,2023-08-17,2025-02-07,instar,SP,valido,3532603,https://www.nhandeara.sp.gov.br/portal/diario-oficial
Nova Luzitânia,2022-10-31,2025-02-07,instar,SP,valido,3533304,https://www.novaluzitania.sp.gov.br/portal/diario-oficial
Nova Serrana,Edição com data ausente,2025-02-07,instar,MG,valido,3145208,http://www.novaserrana.mg.gov.br/portal/diario-oficial
Nova Serrana,Edição com data ausente,2025-02-07,instar,MG,valido,3145208,https://www.novaserrana.mg.gov.br/portal/diario-oficial
Olímpia,2013-01-05,2017-06-24,instar,SP,valido,3533908,https://www.olimpia.sp.gov.br/portal/diario-oficial
Olímpia,2013-01-05,2017-06-24,instar,SP,valido,3533908,https://www.olimpia.sp.gov.br/portal/diario-oficial
Ourinhos,2005-01-20,2025-02-07,instar,SP,valido,3534708,https://www.ourinhos.sp.gov.br/portal/diario-oficial
Palmital,2005-06-11,2025-02-07,instar,SP,valido,3535309,http://www.palmital.sp.gov.br/portal/diario-oficial
Palmital,2005-06-11,2025-02-07,instar,SP,valido,3535309,https://www.palmital.sp.gov.br/portal/diario-oficial
Paranapanema,2018-09-17,2025-02-07,instar,SP,valido,3535804,https://www.paranapanema.sp.gov.br/portal/diario-oficial
Parisi,Edição com data ausente,2025-02-07,instar,SP,valido,3536257,https://www.parisi.sp.gov.br/portal/diario-oficial
Parisi,Edição com data ausente,2025-02-07,instar,SP,valido,3536257,https://www.parisi.sp.gov.br/portal/diario-oficial
Patos de Minas,2019-10-22,2025-02-07,instar,MG,valido,3148004,https://www.patosdeminas.mg.gov.br/portal/diario-oficial
Patos de Minas,2019-10-22,2025-02-07,instar,MG,valido,3148004,http://www.patosdeminas.mg.gov.br/portal/diario-oficial
Patrocínio Paulista,2017-08-18,2025-02-07,instar,SP,valido,3536307,http://www.patrociniopaulista.sp.gov.br/portal/diario-oficial
Patrocínio Paulista,2017-08-18,2025-02-07,instar,SP,valido,3536307,https://www.patrociniopaulista.sp.gov.br/portal/diario-oficial
Paulínia,Edição com data ausente,2025-02-07,instar,SP,valido,3536505,https://www.paulinia.sp.gov.br/portal/diario-oficial
Paulínia,Edição com data ausente,2025-02-07,instar,SP,valido,3536505,https://www.paulinia.sp.gov.br/portal/diario-oficial
Penápolis,2017-01-03,2025-02-07,instar,SP,valido,3537305,http://www.penapolis.sp.gov.br/portal/diario-oficial
Penápolis,2017-01-03,2025-02-07,instar,SP,valido,3537305,https://www.penapolis.sp.gov.br/portal/diario-oficial
Piedade,2018-10-11,2025-02-06,instar,SP,valido,3537800,http://www.piedade.sp.gov.br/portal/diario-oficial
Piedade,2018-10-11,2025-02-06,instar,SP,valido,3537800,https://www.piedade.sp.gov.br/portal/diario-oficial
Pindorama,2022-04-29,2025-02-07,instar,SP,valido,3538105,https://www.pindorama.sp.gov.br/portal/diario-oficial
Piranguinho,2018-07-30,2025-02-08,instar,MG,valido,3151008,https://www.piranguinho.mg.gov.br/portal/diario-oficial
Piranguinho,2018-07-30,2025-02-08,instar,MG,valido,3151008,https://www.piranguinho.mg.gov.br/portal/diario-oficial
